target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
0.59,2011-01-11,1,0,2,1,2,0.2,0.2273,0.51,0.47,0.51,0.51,0.51,0.55,0.55
0.59,2011-01-11,1,0,2,1,2,0.2,0.2273,0.59,0.51,0.47,0.51,0.51,0.51,0.55
0.8,2011-01-11,1,0,2,1,2,0.16,0.19699999999999998,0.59,0.59,0.51,0.47,0.51,0.51,0.51
0.86,2011-01-11,1,0,2,1,2,0.16,0.1515,0.8,0.59,0.59,0.51,0.47,0.51,0.51
0.86,2011-01-11,1,0,2,1,2,0.16,0.1515,0.86,0.8,0.59,0.59,0.51,0.47,0.51
0.93,2011-01-11,1,0,2,1,3,0.16,0.1818,0.86,0.86,0.8,0.59,0.59,0.51,0.47
0.93,2011-01-11,1,0,2,1,3,0.16,0.2273,0.93,0.86,0.86,0.8,0.59,0.59,0.51
0.93,2011-01-11,1,0,2,1,3,0.16,0.1515,0.93,0.93,0.86,0.86,0.8,0.59,0.59
0.86,2011-01-11,1,0,2,1,3,0.16,0.19699999999999998,0.93,0.93,0.93,0.86,0.86,0.8,0.59
0.93,2011-01-11,1,0,2,1,3,0.16,0.1818,0.86,0.93,0.93,0.93,0.86,0.86,0.8
0.93,2011-01-11,1,0,2,1,3,0.16,0.19699999999999998,0.93,0.86,0.93,0.93,0.93,0.86,0.86
0.86,2011-01-12,1,0,3,1,2,0.16,0.19699999999999998,0.93,0.93,0.86,0.93,0.93,0.93,0.86
0.86,2011-01-12,1,0,3,1,2,0.16,0.1818,0.86,0.93,0.93,0.86,0.93,0.93,0.93
0.86,2011-01-12,1,0,3,1,1,0.14,0.1515,0.86,0.86,0.93,0.93,0.86,0.93,0.93
0.86,2011-01-12,1,0,3,1,1,0.14,0.1515,0.86,0.86,0.86,0.93,0.93,0.86,0.93
0.93,2011-01-12,1,0,3,1,1,0.12,0.1515,0.86,0.86,0.86,0.86,0.93,0.93,0.86
0.69,2011-01-12,1,0,3,1,1,0.14,0.1515,0.93,0.86,0.86,0.86,0.86,0.93,0.93
0.59,2011-01-12,1,0,3,1,1,0.16,0.1667,0.69,0.93,0.86,0.86,0.86,0.86,0.93
0.59,2011-01-12,1,0,3,1,1,0.16,0.1364,0.59,0.69,0.93,0.86,0.86,0.86,0.86
0.55,2011-01-12,1,0,3,1,1,0.18,0.1818,0.59,0.59,0.69,0.93,0.86,0.86,0.86
0.51,2011-01-12,1,0,3,1,1,0.2,0.1818,0.55,0.59,0.59,0.69,0.93,0.86,0.86
0.47,2011-01-12,1,0,3,1,1,0.2,0.1515,0.51,0.55,0.59,0.59,0.69,0.93,0.86
0.44,2011-01-12,1,0,3,1,1,0.22,0.19699999999999998,0.47,0.51,0.55,0.59,0.59,0.69,0.93
0.47,2011-01-12,1,0,3,1,1,0.2,0.1818,0.44,0.47,0.51,0.55,0.59,0.59,0.69
0.47,2011-01-12,1,0,3,1,1,0.2,0.1667,0.47,0.44,0.47,0.51,0.55,0.59,0.59
0.44,2011-01-12,1,0,3,1,1,0.22,0.19699999999999998,0.47,0.47,0.44,0.47,0.51,0.55,0.59
0.47,2011-01-12,1,0,3,1,1,0.2,0.1818,0.44,0.47,0.47,0.44,0.47,0.51,0.55
0.47,2011-01-12,1,0,3,1,1,0.2,0.1515,0.47,0.44,0.47,0.47,0.44,0.47,0.51
0.47,2011-01-12,1,0,3,1,1,0.18,0.1515,0.47,0.47,0.44,0.47,0.47,0.44,0.47
0.5,2011-01-12,1,0,3,1,1,0.16,0.1364,0.47,0.47,0.47,0.44,0.47,0.47,0.44
0.55,2011-01-12,1,0,3,1,1,0.16,0.1364,0.5,0.47,0.47,0.47,0.44,0.47,0.47
0.55,2011-01-12,1,0,3,1,1,0.16,0.1212,0.55,0.5,0.47,0.47,0.47,0.44,0.47
0.59,2011-01-12,1,0,3,1,1,0.14,0.1061,0.55,0.55,0.5,0.47,0.47,0.47,0.44
0.59,2011-01-13,1,0,4,1,1,0.14,0.1212,0.59,0.55,0.55,0.5,0.47,0.47,0.47
0.5,2011-01-13,1,0,4,1,1,0.14,0.1212,0.59,0.59,0.55,0.55,0.5,0.47,0.47
0.5,2011-01-13,1,0,4,1,1,0.14,0.1212,0.5,0.59,0.59,0.55,0.55,0.5,0.47
0.5,2011-01-13,1,0,4,1,1,0.14,0.1212,0.5,0.5,0.59,0.59,0.55,0.55,0.5
0.5,2011-01-13,1,0,4,1,1,0.14,0.1212,0.5,0.5,0.5,0.59,0.59,0.55,0.55
0.5,2011-01-13,1,0,4,1,1,0.14,0.1212,0.5,0.5,0.5,0.5,0.59,0.59,0.55
0.54,2011-01-13,1,0,4,1,1,0.12,0.1515,0.5,0.5,0.5,0.5,0.5,0.59,0.59
0.54,2011-01-13,1,0,4,1,1,0.12,0.1515,0.54,0.5,0.5,0.5,0.5,0.5,0.59
0.5,2011-01-13,1,0,4,1,1,0.14,0.1364,0.54,0.54,0.5,0.5,0.5,0.5,0.5
0.5,2011-01-13,1,0,4,1,1,0.14,0.1212,0.5,0.54,0.54,0.5,0.5,0.5,0.5
0.5,2011-01-13,1,0,4,1,2,0.16,0.1364,0.5,0.5,0.54,0.54,0.5,0.5,0.5
0.44,2011-01-13,1,0,4,1,2,0.2,0.1667,0.5,0.5,0.5,0.54,0.54,0.5,0.5
0.44,2011-01-13,1,0,4,1,1,0.2,0.1667,0.44,0.5,0.5,0.5,0.54,0.54,0.5
0.41,2011-01-13,1,0,4,1,1,0.22,0.19699999999999998,0.44,0.44,0.5,0.5,0.5,0.54,0.54
0.41,2011-01-13,1,0,4,1,1,0.22,0.19699999999999998,0.41,0.44,0.44,0.5,0.5,0.5,0.54
0.38,2011-01-13,1,0,4,1,1,0.24,0.2121,0.41,0.41,0.44,0.44,0.5,0.5,0.5
0.38,2011-01-13,1,0,4,1,1,0.24,0.2121,0.38,0.41,0.41,0.44,0.44,0.5,0.5
0.4,2011-01-13,1,0,4,1,1,0.2,0.1818,0.38,0.38,0.41,0.41,0.44,0.44,0.5
0.4,2011-01-13,1,0,4,1,1,0.2,0.1818,0.4,0.38,0.38,0.41,0.41,0.44,0.44
0.47,2011-01-13,1,0,4,1,1,0.16,0.1515,0.4,0.4,0.38,0.38,0.41,0.41,0.44
0.47,2011-01-13,1,0,4,1,1,0.16,0.1515,0.47,0.4,0.4,0.38,0.38,0.41,0.41
0.46,2011-01-13,1,0,4,1,1,0.14,0.1212,0.47,0.47,0.4,0.4,0.38,0.38,0.41
0.46,2011-01-13,1,0,4,1,1,0.14,0.1212,0.46,0.47,0.47,0.4,0.4,0.38,0.38
0.5,2011-01-13,1,0,4,1,1,0.12,0.1364,0.46,0.46,0.47,0.47,0.4,0.4,0.38
0.5,2011-01-14,1,0,5,1,1,0.12,0.1364,0.5,0.46,0.46,0.47,0.47,0.4,0.4
0.54,2011-01-14,1,0,5,1,1,0.1,0.1212,0.5,0.5,0.46,0.46,0.47,0.47,0.4
0.54,2011-01-14,1,0,5,1,1,0.1,0.1212,0.54,0.5,0.5,0.46,0.46,0.47,0.47
0.54,2011-01-14,1,0,5,1,1,0.1,0.1364,0.54,0.54,0.5,0.5,0.46,0.46,0.47
0.54,2011-01-14,1,0,5,1,1,0.1,0.1364,0.54,0.54,0.54,0.5,0.5,0.46,0.46
0.54,2011-01-14,1,0,5,1,1,0.1,0.1818,0.54,0.54,0.54,0.54,0.5,0.5,0.46
0.74,2011-01-14,1,0,5,1,1,0.1,0.1212,0.54,0.54,0.54,0.54,0.54,0.5,0.5
0.68,2011-01-14,1,0,5,1,1,0.12,0.1667,0.74,0.54,0.54,0.54,0.54,0.54,0.5
0.69,2011-01-14,1,0,5,1,1,0.14,0.1515,0.68,0.74,0.54,0.54,0.54,0.54,0.54
0.55,2011-01-14,1,0,5,1,1,0.18,0.1818,0.69,0.68,0.74,0.54,0.54,0.54,0.54
0.51,2011-01-14,1,0,5,1,1,0.18,0.1667,0.55,0.69,0.68,0.74,0.54,0.54,0.54
0.44,2011-01-14,1,0,5,1,1,0.2,0.19699999999999998,0.51,0.55,0.69,0.68,0.74,0.54,0.54
0.37,2011-01-14,1,0,5,1,1,0.22,0.19699999999999998,0.44,0.51,0.55,0.69,0.68,0.74,0.54
0.41,2011-01-14,1,0,5,1,1,0.22,0.2121,0.37,0.44,0.51,0.55,0.69,0.68,0.74
0.38,2011-01-14,1,0,5,1,1,0.24,0.2424,0.41,0.37,0.44,0.51,0.55,0.69,0.68
0.41,2011-01-14,1,0,5,1,1,0.22,0.2424,0.38,0.41,0.37,0.44,0.51,0.55,0.69
0.41,2011-01-14,1,0,5,1,1,0.22,0.2273,0.41,0.38,0.41,0.37,0.44,0.51,0.55
0.47,2011-01-14,1,0,5,1,1,0.2,0.2576,0.41,0.41,0.38,0.41,0.37,0.44,0.51
0.59,2011-01-14,1,0,5,1,1,0.16,0.19699999999999998,0.47,0.41,0.41,0.38,0.41,0.37,0.44
0.59,2011-01-14,1,0,5,1,1,0.18,0.2424,0.59,0.47,0.41,0.41,0.38,0.41,0.37
0.69,2011-01-14,1,0,5,1,1,0.16,0.2273,0.59,0.59,0.47,0.41,0.41,0.38,0.41
0.69,2011-01-14,1,0,5,1,2,0.16,0.2273,0.69,0.59,0.59,0.47,0.41,0.41,0.38
0.55,2011-01-14,1,0,5,1,2,0.18,0.2424,0.69,0.69,0.59,0.59,0.47,0.41,0.41
0.55,2011-01-15,1,0,6,0,1,0.18,0.2424,0.55,0.69,0.69,0.59,0.59,0.47,0.41
0.59,2011-01-15,1,0,6,0,2,0.16,0.19699999999999998,0.55,0.55,0.69,0.69,0.59,0.59,0.47
0.59,2011-01-15,1,0,6,0,2,0.16,0.19699999999999998,0.59,0.55,0.55,0.69,0.69,0.59,0.59
0.59,2011-01-15,1,0,6,0,2,0.16,0.2273,0.59,0.59,0.55,0.55,0.69,0.69,0.59
0.59,2011-01-15,1,0,6,0,2,0.16,0.2273,0.59,0.59,0.59,0.55,0.55,0.69,0.69
0.59,2011-01-15,1,0,6,0,1,0.16,0.2273,0.59,0.59,0.59,0.59,0.55,0.55,0.69
0.63,2011-01-15,1,0,6,0,1,0.14,0.1667,0.59,0.59,0.59,0.59,0.59,0.55,0.55
0.63,2011-01-15,1,0,6,0,1,0.14,0.2121,0.63,0.59,0.59,0.59,0.59,0.59,0.55
0.63,2011-01-15,1,0,6,0,1,0.14,0.1515,0.63,0.63,0.59,0.59,0.59,0.59,0.59
0.64,2011-01-15,1,0,6,0,1,0.16,0.1818,0.63,0.63,0.63,0.59,0.59,0.59,0.59
0.59,2011-01-15,1,0,6,0,1,0.18,0.19699999999999998,0.64,0.63,0.63,0.63,0.59,0.59,0.59
0.55,2011-01-15,1,0,6,0,1,0.2,0.19699999999999998,0.59,0.64,0.63,0.63,0.63,0.59,0.59
0.48,2011-01-15,1,0,6,0,1,0.24,0.2273,0.55,0.59,0.64,0.63,0.63,0.63,0.59
0.38,2011-01-15,1,0,6,0,1,0.28,0.2576,0.48,0.55,0.59,0.64,0.63,0.63,0.63
0.39,2011-01-15,1,0,6,0,1,0.3,0.2879,0.38,0.48,0.55,0.59,0.64,0.63,0.63
0.36,2011-01-15,1,0,6,0,2,0.32,0.3182,0.39,0.38,0.48,0.55,0.59,0.64,0.63
0.34,2011-01-15,1,0,6,0,2,0.34,0.3333,0.36,0.39,0.38,0.48,0.55,0.59,0.64
0.36,2011-01-15,1,0,6,0,2,0.32,0.303,0.34,0.36,0.39,0.38,0.48,0.55,0.59
0.45,2011-01-15,1,0,6,0,2,0.3,0.2879,0.36,0.34,0.36,0.39,0.38,0.48,0.55
0.39,2011-01-15,1,0,6,0,2,0.32,0.303,0.45,0.36,0.34,0.36,0.39,0.38,0.48
0.39,2011-01-15,1,0,6,0,2,0.32,0.303,0.39,0.45,0.36,0.34,0.36,0.39,0.38
0.39,2011-01-15,1,0,6,0,2,0.32,0.303,0.39,0.39,0.45,0.36,0.34,0.36,0.39
0.42,2011-01-15,1,0,6,0,2,0.3,0.3182,0.39,0.39,0.39,0.45,0.36,0.34,0.36
0.45,2011-01-15,1,0,6,0,1,0.3,0.2879,0.42,0.39,0.39,0.39,0.45,0.36,0.34
0.56,2011-01-16,1,0,0,0,1,0.26,0.303,0.45,0.42,0.39,0.39,0.39,0.45,0.36
0.56,2011-01-16,1,0,0,0,1,0.26,0.2727,0.56,0.45,0.42,0.39,0.39,0.39,0.45
0.56,2011-01-16,1,0,0,0,1,0.26,0.2879,0.56,0.56,0.45,0.42,0.39,0.39,0.39
0.69,2011-01-16,1,0,0,0,1,0.22,0.2727,0.56,0.56,0.56,0.45,0.42,0.39,0.39
0.56,2011-01-16,1,0,0,0,1,0.26,0.2576,0.69,0.56,0.56,0.56,0.45,0.42,0.39
0.56,2011-01-16,1,0,0,0,2,0.26,0.2576,0.56,0.69,0.56,0.56,0.56,0.45,0.42
0.56,2011-01-16,1,0,0,0,2,0.26,0.2576,0.56,0.56,0.69,0.56,0.56,0.56,0.45
0.56,2011-01-16,1,0,0,0,2,0.24,0.2121,0.56,0.56,0.56,0.69,0.56,0.56,0.56
0.55,2011-01-16,1,0,0,0,1,0.22,0.2121,0.56,0.56,0.56,0.56,0.69,0.56,0.56
0.51,2011-01-16,1,0,0,0,1,0.22,0.2121,0.55,0.56,0.56,0.56,0.56,0.69,0.56
0.51,2011-01-16,1,0,0,0,1,0.22,0.2121,0.51,0.55,0.56,0.56,0.56,0.56,0.69
0.44,2011-01-16,1,0,0,0,1,0.24,0.2273,0.51,0.51,0.55,0.56,0.56,0.56,0.56
0.41,2011-01-16,1,0,0,0,1,0.24,0.2121,0.44,0.51,0.51,0.55,0.56,0.56,0.56
0.35,2011-01-16,1,0,0,0,1,0.26,0.2273,0.41,0.44,0.51,0.51,0.55,0.56,0.56
0.36,2011-01-16,1,0,0,0,1,0.28,0.2727,0.35,0.41,0.44,0.51,0.51,0.55,0.56
0.38,2011-01-16,1,0,0,0,1,0.26,0.2424,0.36,0.35,0.41,0.44,0.51,0.51,0.55
0.38,2011-01-16,1,0,0,0,1,0.24,0.2273,0.38,0.36,0.35,0.41,0.44,0.51,0.51
0.37,2011-01-16,1,0,0,0,1,0.22,0.2121,0.38,0.38,0.36,0.35,0.41,0.44,0.51
0.4,2011-01-16,1,0,0,0,1,0.2,0.2121,0.37,0.38,0.38,0.36,0.35,0.41,0.44
0.47,2011-01-16,1,0,0,0,1,0.18,0.19699999999999998,0.4,0.37,0.38,0.38,0.36,0.35,0.41
0.47,2011-01-16,1,0,0,0,1,0.18,0.19699999999999998,0.47,0.4,0.37,0.38,0.38,0.36,0.35
0.51,2011-01-16,1,0,0,0,1,0.18,0.19699999999999998,0.47,0.47,0.4,0.37,0.38,0.38,0.36
0.49,2011-01-16,1,0,0,0,2,0.2,0.2121,0.51,0.47,0.47,0.4,0.37,0.38,0.38
0.4,2011-01-16,1,0,0,0,2,0.2,0.2273,0.49,0.51,0.47,0.47,0.4,0.37,0.38
0.47,2011-01-17,1,1,1,0,2,0.2,0.19699999999999998,0.4,0.49,0.51,0.47,0.47,0.4,0.37
0.44,2011-01-17,1,1,1,0,2,0.2,0.19699999999999998,0.47,0.4,0.49,0.51,0.47,0.47,0.4
0.43,2011-01-17,1,1,1,0,2,0.18,0.1667,0.44,0.47,0.4,0.49,0.51,0.47,0.47
0.43,2011-01-17,1,1,1,0,2,0.18,0.1818,0.43,0.44,0.47,0.4,0.49,0.51,0.47
0.43,2011-01-17,1,1,1,0,2,0.18,0.19699999999999998,0.43,0.43,0.44,0.47,0.4,0.49,0.51
0.43,2011-01-17,1,1,1,0,2,0.18,0.19699999999999998,0.43,0.43,0.43,0.44,0.47,0.4,0.49
0.43,2011-01-17,1,1,1,0,2,0.18,0.1818,0.43,0.43,0.43,0.43,0.44,0.47,0.4
0.5,2011-01-17,1,1,1,0,2,0.16,0.1818,0.43,0.43,0.43,0.43,0.43,0.44,0.47
0.47,2011-01-17,1,1,1,0,2,0.16,0.1515,0.5,0.43,0.43,0.43,0.43,0.43,0.44
0.47,2011-01-17,1,1,1,0,2,0.16,0.1515,0.47,0.5,0.43,0.43,0.43,0.43,0.43
0.5,2011-01-17,1,1,1,0,2,0.16,0.1515,0.47,0.47,0.5,0.43,0.43,0.43,0.43
0.55,2011-01-17,1,1,1,0,2,0.16,0.1515,0.5,0.47,0.47,0.5,0.43,0.43,0.43
0.47,2011-01-17,1,1,1,0,2,0.18,0.19699999999999998,0.55,0.5,0.47,0.47,0.5,0.43,0.43
0.47,2011-01-17,1,1,1,0,2,0.18,0.19699999999999998,0.47,0.55,0.5,0.47,0.47,0.5,0.43
0.43,2011-01-17,1,1,1,0,2,0.18,0.2121,0.47,0.47,0.55,0.5,0.47,0.47,0.5
0.47,2011-01-17,1,1,1,0,2,0.2,0.2121,0.43,0.47,0.47,0.55,0.5,0.47,0.47
0.47,2011-01-17,1,1,1,0,2,0.2,0.2121,0.47,0.43,0.47,0.47,0.55,0.5,0.47
0.51,2011-01-17,1,1,1,0,1,0.2,0.19699999999999998,0.47,0.47,0.43,0.47,0.47,0.55,0.5
0.55,2011-01-17,1,1,1,0,2,0.18,0.1667,0.51,0.47,0.47,0.43,0.47,0.47,0.55
0.59,2011-01-17,1,1,1,0,3,0.18,0.1818,0.55,0.51,0.47,0.47,0.43,0.47,0.47
0.8,2011-01-17,1,1,1,0,3,0.16,0.1515,0.59,0.55,0.51,0.47,0.47,0.43,0.47
0.8,2011-01-17,1,1,1,0,3,0.16,0.1515,0.8,0.59,0.55,0.51,0.47,0.47,0.43
0.93,2011-01-17,1,1,1,0,3,0.14,0.1212,0.8,0.8,0.59,0.55,0.51,0.47,0.47
0.86,2011-01-17,1,1,1,0,3,0.16,0.1364,0.93,0.8,0.8,0.59,0.55,0.51,0.47
0.86,2011-01-18,1,0,2,1,2,0.2,0.1818,0.86,0.93,0.8,0.8,0.59,0.55,0.51
0.86,2011-01-18,1,0,2,1,2,0.2,0.19699999999999998,0.86,0.86,0.93,0.8,0.8,0.59,0.55
0.8,2011-01-18,1,0,2,1,2,0.22,0.2273,0.86,0.86,0.86,0.93,0.8,0.8,0.59
0.87,2011-01-18,1,0,2,1,2,0.22,0.2273,0.8,0.86,0.86,0.86,0.93,0.8,0.8
0.87,2011-01-18,1,0,2,1,2,0.22,0.2273,0.87,0.8,0.86,0.86,0.86,0.93,0.8
0.82,2011-01-18,1,0,2,1,2,0.22,0.2273,0.87,0.87,0.8,0.86,0.86,0.86,0.93
0.8,2011-01-18,1,0,2,1,2,0.22,0.2273,0.82,0.87,0.87,0.8,0.86,0.86,0.86
0.8,2011-01-18,1,0,2,1,2,0.22,0.2273,0.8,0.82,0.87,0.87,0.8,0.86,0.86
0.87,2011-01-18,1,0,2,1,2,0.22,0.2727,0.8,0.8,0.82,0.87,0.87,0.8,0.86
0.93,2011-01-18,1,0,2,1,2,0.22,0.2424,0.87,0.8,0.8,0.82,0.87,0.87,0.8
0.93,2011-01-18,1,0,2,1,2,0.22,0.2576,0.93,0.87,0.8,0.8,0.82,0.87,0.87
0.93,2011-01-18,1,0,2,1,2,0.22,0.2727,0.93,0.93,0.87,0.8,0.8,0.82,0.87
0.93,2011-01-19,1,0,3,1,2,0.22,0.2727,0.93,0.93,0.93,0.87,0.8,0.8,0.82
0.93,2011-01-19,1,0,3,1,3,0.22,0.2273,0.93,0.93,0.93,0.93,0.87,0.8,0.8
0.93,2011-01-19,1,0,3,1,3,0.22,0.2273,0.93,0.93,0.93,0.93,0.93,0.87,0.8
0.93,2011-01-19,1,0,3,1,3,0.22,0.2273,0.93,0.93,0.93,0.93,0.93,0.93,0.87
0.93,2011-01-19,1,0,3,1,2,0.22,0.2576,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0.93,2011-01-19,1,0,3,1,2,0.22,0.2576,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0.92,2011-01-19,1,0,3,1,2,0.24,0.2576,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0.93,2011-01-19,1,0,3,1,2,0.24,0.2576,0.92,0.93,0.93,0.93,0.93,0.93,0.93
0.93,2011-01-19,1,0,3,1,2,0.24,0.2576,0.93,0.92,0.93,0.93,0.93,0.93,0.93
0.93,2011-01-19,1,0,3,1,2,0.26,0.2727,0.93,0.93,0.92,0.93,0.93,0.93,0.93
0.87,2011-01-19,1,0,3,1,2,0.28,0.303,0.93,0.93,0.93,0.92,0.93,0.93,0.93
0.81,2011-01-19,1,0,3,1,2,0.3,0.3182,0.87,0.93,0.93,0.93,0.92,0.93,0.93
0.62,2011-01-19,1,0,3,1,1,0.4,0.4091,0.81,0.87,0.93,0.93,0.93,0.92,0.93
0.58,2011-01-19,1,0,3,1,1,0.4,0.4091,0.62,0.81,0.87,0.93,0.93,0.93,0.92
0.54,2011-01-19,1,0,3,1,1,0.4,0.4091,0.58,0.62,0.81,0.87,0.93,0.93,0.93
0.58,2011-01-19,1,0,3,1,1,0.38,0.3939,0.54,0.58,0.62,0.81,0.87,0.93,0.93
0.57,2011-01-19,1,0,3,1,1,0.36,0.3333,0.58,0.54,0.58,0.62,0.81,0.87,0.93
0.61,2011-01-19,1,0,3,1,1,0.34,0.3182,0.57,0.58,0.54,0.58,0.62,0.81,0.87
0.57,2011-01-19,1,0,3,1,1,0.32,0.2879,0.61,0.57,0.58,0.54,0.58,0.62,0.81
0.49,2011-01-19,1,0,3,1,1,0.32,0.303,0.57,0.61,0.57,0.58,0.54,0.58,0.62
0.49,2011-01-19,1,0,3,1,1,0.32,0.2879,0.49,0.57,0.61,0.57,0.58,0.54,0.58
0.52,2011-01-19,1,0,3,1,1,0.3,0.303,0.49,0.49,0.57,0.61,0.57,0.58,0.54
0.52,2011-01-19,1,0,3,1,1,0.3,0.2727,0.52,0.49,0.49,0.57,0.61,0.57,0.58
0.56,2011-01-20,1,0,4,1,1,0.26,0.2273,0.52,0.52,0.49,0.49,0.57,0.61,0.57
0.56,2011-01-20,1,0,4,1,1,0.26,0.2727,0.56,0.52,0.52,0.49,0.49,0.57,0.61
0.56,2011-01-20,1,0,4,1,1,0.26,0.2727,0.56,0.56,0.52,0.52,0.49,0.49,0.57
0.56,2011-01-20,1,0,4,1,1,0.26,0.2576,0.56,0.56,0.56,0.52,0.52,0.49,0.49
0.56,2011-01-20,1,0,4,1,1,0.26,0.2576,0.56,0.56,0.56,0.56,0.52,0.52,0.49
0.6,2011-01-20,1,0,4,1,1,0.24,0.2273,0.56,0.56,0.56,0.56,0.56,0.52,0.52
0.6,2011-01-20,1,0,4,1,1,0.22,0.2121,0.6,0.56,0.56,0.56,0.56,0.56,0.52
0.55,2011-01-20,1,0,4,1,1,0.22,0.2121,0.6,0.6,0.56,0.56,0.56,0.56,0.56
0.55,2011-01-20,1,0,4,1,1,0.22,0.2121,0.55,0.6,0.6,0.56,0.56,0.56,0.56
0.52,2011-01-20,1,0,4,1,2,0.24,0.2273,0.55,0.55,0.6,0.6,0.56,0.56,0.56
0.48,2011-01-20,1,0,4,1,1,0.26,0.2273,0.52,0.55,0.55,0.6,0.6,0.56,0.56
0.45,2011-01-20,1,0,4,1,2,0.28,0.2727,0.48,0.52,0.55,0.55,0.6,0.6,0.56
0.42,2011-01-20,1,0,4,1,2,0.3,0.3333,0.45,0.48,0.52,0.55,0.55,0.6,0.6
0.45,2011-01-20,1,0,4,1,2,0.28,0.2879,0.42,0.45,0.48,0.52,0.55,0.55,0.6
0.45,2011-01-20,1,0,4,1,2,0.3,0.303,0.45,0.42,0.45,0.48,0.52,0.55,0.55
0.45,2011-01-20,1,0,4,1,2,0.32,0.3182,0.45,0.45,0.42,0.45,0.48,0.52,0.55
0.49,2011-01-20,1,0,4,1,2,0.3,0.303,0.45,0.45,0.45,0.42,0.45,0.48,0.52
0.49,2011-01-20,1,0,4,1,2,0.3,0.3182,0.49,0.45,0.45,0.45,0.42,0.45,0.48
0.56,2011-01-20,1,0,4,1,2,0.26,0.2576,0.49,0.49,0.45,0.45,0.45,0.42,0.45
0.56,2011-01-20,1,0,4,1,1,0.26,0.2273,0.56,0.49,0.49,0.45,0.45,0.45,0.42
0.6,2011-01-20,1,0,4,1,2,0.26,0.2424,0.56,0.56,0.49,0.49,0.45,0.45,0.45
0.6,2011-01-20,1,0,4,1,2,0.24,0.2273,0.6,0.56,0.56,0.49,0.49,0.45,0.45
0.65,2011-01-20,1,0,4,1,2,0.24,0.2121,0.6,0.6,0.56,0.56,0.49,0.49,0.45
0.65,2011-01-20,1,0,4,1,2,0.24,0.2121,0.65,0.6,0.6,0.56,0.56,0.49,0.49
0.7,2011-01-21,1,0,5,1,2,0.24,0.2273,0.65,0.65,0.6,0.6,0.56,0.56,0.49
0.7,2011-01-21,1,0,5,1,2,0.24,0.2273,0.7,0.65,0.65,0.6,0.6,0.56,0.56
0.75,2011-01-21,1,0,5,1,3,0.24,0.2424,0.7,0.7,0.65,0.65,0.6,0.6,0.56
0.8,2011-01-21,1,0,5,1,3,0.22,0.2121,0.75,0.7,0.7,0.65,0.65,0.6,0.6
0.87,2011-01-21,1,0,5,1,2,0.22,0.2576,0.8,0.75,0.7,0.7,0.65,0.65,0.6
0.6,2011-01-21,1,0,5,1,1,0.24,0.19699999999999998,0.87,0.8,0.75,0.7,0.7,0.65,0.65
0.55,2011-01-21,1,0,5,1,1,0.22,0.2121,0.6,0.87,0.8,0.75,0.7,0.7,0.65
0.51,2011-01-21,1,0,5,1,1,0.2,0.1818,0.55,0.6,0.87,0.8,0.75,0.7,0.7
0.47,2011-01-21,1,0,5,1,1,0.2,0.1818,0.51,0.55,0.6,0.87,0.8,0.75,0.7
0.51,2011-01-21,1,0,5,1,1,0.2,0.1818,0.47,0.51,0.55,0.6,0.87,0.8,0.75
0.47,2011-01-21,1,0,5,1,1,0.2,0.1667,0.51,0.47,0.51,0.55,0.6,0.87,0.8
0.41,2011-01-21,1,0,5,1,1,0.22,0.1818,0.47,0.51,0.47,0.51,0.55,0.6,0.87
0.27,2011-01-21,1,0,5,1,1,0.22,0.1818,0.41,0.47,0.51,0.47,0.51,0.55,0.6
0.21,2011-01-21,1,0,5,1,1,0.2,0.1515,0.27,0.41,0.47,0.51,0.47,0.51,0.55
0.25,2011-01-21,1,0,5,1,1,0.2,0.1515,0.21,0.27,0.41,0.47,0.51,0.47,0.51
0.26,2011-01-21,1,0,5,1,1,0.16,0.1212,0.25,0.21,0.27,0.41,0.47,0.51,0.47
0.26,2011-01-21,1,0,5,1,1,0.16,0.1364,0.26,0.25,0.21,0.27,0.41,0.47,0.51
0.28,2011-01-21,1,0,5,1,1,0.14,0.1212,0.26,0.26,0.25,0.21,0.27,0.41,0.47
0.3,2011-01-21,1,0,5,1,1,0.12,0.1212,0.28,0.26,0.26,0.25,0.21,0.27,0.41
0.3,2011-01-21,1,0,5,1,1,0.12,0.1061,0.3,0.28,0.26,0.26,0.25,0.21,0.27
0.33,2011-01-21,1,0,5,1,1,0.1,0.0758,0.3,0.3,0.28,0.26,0.26,0.25,0.21
0.38,2011-01-21,1,0,5,1,1,0.08,0.0758,0.33,0.3,0.3,0.28,0.26,0.26,0.25
0.41,2011-01-21,1,0,5,1,1,0.06,0.0303,0.38,0.33,0.3,0.3,0.28,0.26,0.26
0.38,2011-01-21,1,0,5,1,1,0.06,0.0455,0.41,0.38,0.33,0.3,0.3,0.28,0.26
0.45,2011-01-22,1,0,6,0,1,0.04,0.0303,0.38,0.41,0.38,0.33,0.3,0.3,0.28
0.41,2011-01-22,1,0,6,0,2,0.04,0.0,0.45,0.38,0.41,0.38,0.33,0.3,0.3
0.41,2011-01-22,1,0,6,0,2,0.04,0.0303,0.41,0.45,0.38,0.41,0.38,0.33,0.3
