target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,trend,skew,mean,stddev,hurst,serialcorr,date
30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,23.6,23.6,23.6,23.6,23.6,24.1,2.0590968654146002,1.39674253148375,29.15,8.66265426687274,0.162149251433538,0.000131280800887756,1972-04-09
27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,23.6,23.6,23.6,23.6,23.6,1.93003937043976,1.32555558815251,29.485,8.58629722290115,0.16665122695422901,0.000130407963154222,1972-04-10
29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,23.6,23.6,23.6,23.6,1.8294921886539,1.3147293589734,29.695,8.48555894012385,0.14410961605106798,0.00015163166301146398,1972-04-11
29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,23.6,23.6,23.6,1.7775268039880099,1.2931436859771201,29.965,8.36649175046066,0.0841262377858366,0.000166431540650991,1972-04-12
28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,23.6,23.6,1.7480309304776,1.27929165705676,30.235,8.236393883886711,0.0613402552426717,0.000187307792130498,1972-04-13
27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,23.6,1.7194473882250199,1.28198381534612,30.475,8.10171359391917,0.0623319273800594,0.00021610190383281,1972-04-14
34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,23.6,1.6893867565085,1.2993952076989999,30.685,7.96745188085151,0.0660089529787507,0.00025261296611323,1972-04-15
47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,23.6,1.65810301130018,1.20386433730211,31.225,7.82673387549971,-0.00676850036101469,0.000419041403906584,1972-04-16
59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,24.1,1.68717820906926,0.958871724609593,32.395,8.35788156236533,-0.0972638590209937,0.0025563014539130603,1972-04-17
101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,24.1,1.7585656949433797,1.06300624975019,34.145,10.0271460493371,-0.0745271590319289,0.00555979200517043,1972-04-18
103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,24.1,2.8476511495190198,2.41104202047112,37.99,17.7457748863156,-0.21250160008390698,0.0468082363508272,1972-04-19
90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,25.2,2.00347161276536,1.92169823207151,41.935,22.6011707894222,0.00497431271719141,0.00292428966605807,1972-04-20
113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,25.2,2.18989949507483,1.4958501903861299,45.175,24.6295474027266,0.162315947642543,0.00048356811395500193,1972-04-21
121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,26.7,2.37633579691398,1.24763874456256,49.565,28.4155864382838,0.0447719252463008,0.00082110506128974,1972-04-22
104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,30.2,2.4995630943947402,1.03487172676285,54.28,32.0172585038954,0.0332515661790168,0.00042636139345097996,1972-04-23
94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,41.7,2.6187317652718702,0.775448811689202,57.97,33.3221137258412,0.11485619550445801,0.000113336398432251,1972-04-24
77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,51.7,2.50690634829239,0.559558239533953,60.625,34.0646888480695,0.10990724462155499,6.24754057437782e-05,1972-04-25
83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,44.0,2.50298399756083,0.44480886775294803,61.91,34.1947810730173,0.132627325991175,5.09011403598825e-05,1972-04-26
81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,41.0,2.37340856811194,0.288200112418391,63.86,34.231678157427304,0.0473894949526158,5.890675427400179e-05,1972-04-27
80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,35.7,2.37385285574028,0.13403766795977098,65.89,34.0077839386963,0.0161154923025242,6.708613173111999e-05,1972-04-28
81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,30.8,2.3437823339392003,-0.0195214833955859,68.115,33.378519329526604,0.0122385810829539,8.492158292583431e-05,1972-04-29
90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,27.8,2.2737621947619,-0.17691504767336802,70.655,32.3051156939578,0.00397846565612949,0.000119515947894278,1972-04-30
103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,29.0,2.17696517540621,-0.355360669057884,73.765,30.9269304379822,-0.0291920764334555,0.000181559330463155,1972-05-01
111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,29.0,2.0846715678397,-0.550636934433984,77.465,29.6914000485343,-0.0542979928591051,0.000369442779661333,1972-05-02
109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,28.4,1.9664115156495698,-0.7252078117250591,81.565,28.274542669297,-0.0234468995636963,0.0007903467676956269,1972-05-03
103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,27.8,1.80750603452919,-0.8922063024263699,85.595,25.9461887476044,0.0496512804061209,0.0018574365570432898,1972-05-04
99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,34.4,1.5474368286262599,-0.961571450463246,89.355,22.3262996910535,0.10965444064220099,0.00513997237261843,1972-05-05
91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,47.0,1.26422822274867,-0.8308858054482271,92.615,18.2715849282287,0.13585237579669399,0.0162091762366602,1972-05-06
66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,59.1,1.03184945871436,-0.449854906277443,94.845,14.8039992818441,0.162209440914318,0.0690697689634996,1972-05-07
59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,101.0,1.3187840849716599,-0.160838848617423,95.22,13.919452499819698,0.121852870050124,0.0154638430722642,1972-05-08
52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,103.0,1.33393824591768,-0.324121816100187,93.125,16.001212947444802,0.11357184879739302,0.00670564355303982,1972-05-09
51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,90.0,1.54623832884045,-0.400105602028961,90.6,18.194996420358,0.19243484863734198,0.0020367413970408,1972-05-10
53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,113.0,2.00625710972542,-0.387929058906058,88.685,20.169812644277698,0.0657029351739972,0.000810090295806698,1972-05-11
52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,121.0,2.1487662560380802,-0.26174230658597597,85.7,20.790027973956498,-0.0563633196772589,0.000836707284907812,1972-05-12
52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,104.0,2.21474428302533,-0.27632766107760304,82.275,20.3053240360878,-0.0514262040215506,0.000277403431401813,1972-05-13
58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,94.8,2.28697261750264,-0.100661979234405,79.7,20.667518375205898,-0.0484189657627221,0.000147309950195074,1972-05-14
64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,77.4,2.53737177153105,0.0934994582158583,77.875,20.8744587071327,0.0359158550350084,5.35780341379688e-05,1972-05-15
67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,83.0,2.5609715034655,0.17181767046436303,77.22,21.094514128459803,0.00771148055576527,4.21047170255928e-05,1972-05-16
78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,81.6,2.51232298064879,0.275274892846316,76.46,21.1490549745323,0.0414775791733147,3.7743524408884204e-05,1972-05-17
66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,80.2,2.49024762027664,0.29601101255192197,76.32,21.1224898851288,0.0673433040769794,3.96089376188957e-05,1972-05-18
55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,81.6,2.3798896129949303,0.385561553277594,75.64,21.2097395701027,0.171165235425995,5.13988206883864e-05,1972-05-19
57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,90.0,2.3829549814589397,0.505469646186217,74.345,21.613530727910103,0.201226770553112,8.39311764677664e-05,1972-05-20
63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,103.0,2.51449687792324,0.692523535783188,72.715,21.6000310672291,0.136770573538541,0.000126535497170677,1972-05-21
67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,111.0,2.47930934302688,0.933169248895649,70.735,20.462861738435198,0.06247248910155901,0.000293594983523771,1972-05-22
69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,109.0,2.12865224681803,1.11753500048114,68.575,18.1367285101981,0.039585937429694004,0.0006801715537443349,1972-05-23
70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,103.0,1.79174636927176,1.2411466356891399,66.575,15.450902715920598,0.0333644480025358,0.00159223567796563,1972-05-24
84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,99.6,1.49355742614564,1.30837552014898,64.935,12.9135699740112,-0.0329273700021831,0.007587140619620741,1972-05-25
90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,91.6,1.3004600938676398,0.921171836029952,64.175,11.0836947573309,-0.15890403577716,0.0500910924915003,1972-05-26
78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,66.6,1.5670587267758402,0.8539902944000558,64.095,10.8792160611536,-0.0718879811926455,0.00333315779114185,1972-05-27
60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,59.1,1.69988168274201,0.701500739576605,64.705,11.358533773057301,0.0443728115172163,0.000656658159987167,1972-05-28
48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,52.5,1.59809948800621,0.695968685778207,64.75,11.336921516606,0.15184816424871397,0.0015146369765684,1972-05-29
42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,51.7,1.3562419901755198,0.6183994151426421,64.55,11.596710059776699,0.158221091364595,0.0037863771488857397,1972-05-30
41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,53.3,1.3680219952356698,0.380621362485038,64.085,12.3039691926929,0.119477633064065,0.00353201515263868,1972-05-31
40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,52.5,1.4384137150634098,0.212785876975495,63.505,13.0875784821454,0.0975268507522031,0.00199456144073329,1972-06-01
45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,52.5,1.5274358387640101,0.0861838172420474,62.89,13.895963063914799,0.11043689878913,0.00123918862483796,1972-06-02
50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,58.3,1.5921702124580699,0.0776403085619624,62.535,14.261256864961801,0.0812675868955899,0.00050808558605242,1972-06-03
54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,64.3,1.6219445220964799,0.126310352787711,62.165,14.4713610097214,0.0605912952840099,0.000306678380310954,1972-06-04
50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,67.8,1.62007123645021,0.22217074477800197,61.655,14.5715467155759,0.0448693287591883,0.000269663730389613,1972-06-05
50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,78.8,1.71851547148946,0.37098323780990206,60.77,14.7154805705098,-0.0252604741378697,0.00041709110617815803,1972-06-06
52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,66.6,1.7436042195131298,0.585098681936462,59.375,14.2307626381427,0.0245323160817897,0.00018935547818843502,1972-06-07
54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,55.7,1.82639133602392,0.7281865378918091,58.67,14.2032279503825,0.10548759524744698,0.000121658476420983,1972-06-08
59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,57.4,1.82800923728629,0.734808964438918,58.63,14.2131555072645,0.11688206606875699,0.00011324934319778501,1972-06-09
61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,63.4,1.8576617748060802,0.71684775725701,58.715,14.2104955652689,0.0994626714851515,0.000110236779683914,1972-06-10
63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,67.8,1.8562514122634097,0.737559002602524,58.63,14.1860606155999,0.107281562676193,0.00012793668278776599,1972-06-11
63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,69.0,1.8350099587640403,0.791246584264864,58.41,14.0700091646998,0.148655741993403,0.00014882354736556202,1972-06-12
65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,70.2,1.8115473200391499,0.860752066425761,58.13,13.9029001139671,0.183496632366637,0.00017312772391053798,1972-06-13
58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,84.4,2.02946021628746,0.9186615563150021,57.895,13.726749720699999,0.0918312226482987,0.000476888106546447,1972-06-14
58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,90.0,1.85184853581296,1.0782071404779798,56.59,12.2337712049366,0.00265956105297508,0.00326404398268387,1972-06-15
60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,78.8,1.48866051261024,0.476641334191291,55.005,9.403497389689369,-0.0721396469146553,0.00560137276013994,1972-06-16
66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,60.0,1.70630412166625,-0.337056841395329,54.11,7.72084669477451,-0.0787563851186408,0.00030409517788454503,1972-06-17
74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,48.5,2.28664440465318,-0.23919338006687899,54.44,8.11674033613313,-0.0894110776903598,0.00022510670345188302,1972-06-18
73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,42.4,2.7750196657321697,-0.00438934681317635,55.755,9.166327106948499,-0.0870822479894601,0.0009173822328810699,1972-06-19
70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,41.7,2.5995701230332,0.00525435964812235,57.32,9.43423775963184,-0.000412433085733319,0.0006340491340395269,1972-06-20
65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,40.2,2.5209011218647097,-0.0538212011686735,58.745,9.097106248981769,0.0836974050051167,0.00073668848238162,1972-06-21
61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,45.4,2.17572130167327,0.12070713882212801,60.01,8.08539293710383,0.10405228730515399,0.000448628571387499,1972-06-22
61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,50.9,1.9130333206299999,0.24838264482274,60.825,7.32054606821391,0.0763432581346495,0.000262515851400247,1972-06-23
67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,54.1,1.7681259698477099,0.209851642452583,61.365,6.93824450722986,0.0164257203538159,0.000219868339793372,1972-06-24
60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,50.1,1.8198145618126003,0.0174949585048455,62.05,6.85907006125926,-0.0195723855972397,0.0009121645928091839,1972-06-25
62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,50.9,1.57784532724969,0.149176495479638,62.545,6.28443984858844,0.0517217364225794,0.00255671889757292,1972-06-26
61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,52.5,1.26354141293326,0.356184834969822,63.13,5.65658442599605,0.0384104481045153,0.00567508902470781,1972-06-27
61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,54.9,1.1361775079298,0.699191806364032,63.59,5.092605578576389,0.0442457058274985,0.0109347280571599,1972-06-28
63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,59.1,1.06907526225797,1.00917906624052,63.93,4.69323140838288,0.0321378955251744,0.0102167594423453,1972-06-29
60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,61.7,1.04826863759075,1.02142507057917,64.145,4.55683119352866,0.0121990940724148,0.00937568222558305,1972-06-30
60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,63.4,1.05425637803458,1.02001547899836,64.105,4.58285994365504,0.0180531621071497,0.00997466443938566,1972-07-01
58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,63.4,1.06515231204108,1.0379905966115202,63.935,4.672571139386919,0.00521725969208645,0.008858564068173421,1972-07-02
54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,65.5,1.1116155896958602,1.01141754826873,63.68,4.839486706144299,-0.0254964649016866,0.0076306618250982,1972-07-03
53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,58.3,1.29226285972846,0.869086489575672,63.15,5.19691203859004,0.0488154115977123,0.00473369922089295,1972-07-04
63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,58.3,1.35362701323248,0.586263822959937,62.9,5.55072304441408,0.078445595573092,0.00333381810541655,1972-07-05
64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,60.9,1.34369880992706,0.509622830991947,63.155,5.44440562702477,0.0240566308744293,0.00343508588170716,1972-07-06
77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,66.6,1.19311299911118,0.423463014254677,63.325,5.42332923581079,0.0307821387770836,0.00257451662894825,1972-07-07
85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,74.8,1.54016892934062,0.6219094993992349,63.865,6.24240802052676,-0.0650550245087327,0.0294415891385711,1972-07-08
67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,73.7,1.4679608164805902,1.26182730552829,64.415,7.59468477569051,-0.0651348595665447,0.0220694123596779,1972-07-09
57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,70.2,1.34985084897689,1.42585921198647,64.12,7.3248387803346695,0.0632500039827966,0.0116363951615094,1972-07-10
54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,65.5,1.0574333685475998,1.6229328321409398,63.48,7.3248387803346695,0.117959327766872,0.0185254724794348,1972-07-11
52.5,54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,61.7,1.03921167447299,1.58294247284239,62.91,7.59784595513062,0.11253706883306401,0.0149304902816836,1972-07-12
51.7,52.5,54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,61.7,1.08159327468728,1.44126701560781,62.45,7.94550518416412,0.0740799605091541,0.0103011521024986,1972-07-13
46.2,51.7,52.5,54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,67.8,1.15851146870133,1.3319410344105602,61.95,8.30183873101553,0.0017374229625914,0.00652165817061434,1972-07-14
43.2,46.2,51.7,52.5,54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,60.0,1.27782913910218,1.1463184084201699,60.87,8.88523908987319,0.0672049810163662,0.0040516011664038,1972-07-15
41.0,43.2,46.2,51.7,52.5,54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,62.6,1.3883523161751599,0.816720915792636,60.03,9.7261503175717,0.0469833565176949,0.00233620643379395,1972-07-16
39.6,41.0,43.2,46.2,51.7,52.5,54.1,57.4,67.8,85.8,77.4,64.3,63.4,53.3,54.9,58.3,60.0,60.9,63.4,61.7,61.7,1.5075045541209497,0.6340205019225269,58.95,10.5869084996021,0.0450162641488246,0.00127981791332299,1972-07-17
